bitflips:;20384
SDCs:;2927
Crashes:;5208
Simultaneous SDCs and Crashes:;0


Fault Modes #flips:
Double bit-flip;2198
Random bit-flip;1827
Single bit-flip;14634
Zero bit-flip;1725
Fault Modes #SDC:
Double bit-flip;31
Random bit-flip;13
Single bit-flip;2883
Fault Modes #Crashes:
Double bit-flip;722
Random bit-flip;591
Single bit-flip;3440
Zero bit-flip;455

Time Frame #flips:
-;11136
0-4;2230
12-17;2387
4-8;2269
8-12;2362
Time Frame #SDC:
-;2842
0-4;9
12-17;29
4-8;19
8-12;28
Time Frame #Crashes:
-;2383
0-4;542
12-17;815
4-8;725
8-12;743

Variables that caused SDCs:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
52.04195492077661;4481;2332;blosum62;needle_check.cpp;80
26.978818283166113;897;242;max_rows;needle_check.cpp;265
19.744483159117305;861;170;input_itemsets;needle_check.cpp;266
4.814004376367615;1371;66;host_errors;needle_check.cpp;358
25.757575757575758;132;34;j;needle_check.cpp;329
1.7322834645669292;635;11;test_info;needle_check.cpp;292
1.0895883777239708;826;9;_IO_file_jumps_mmap;fileops.c;1550
0.9302325581395349;645;6;_r_debug;dl-debug.c;37
4.504504504504505;111;5;input_itemsets;needle_check.cpp;34
50.0;10;5;gold_itemsets;needle_check.cpp;266
0.6297229219143577;794;5;_IO_file_jumps_maybe_mmap;fileops.c;1574
40.0;10;4;gold_itemsets;needle_check.cpp;34
3.669724770642202;109;4;n;needle_check.cpp;36
4.040404040404041;99;4;_rtld_local_ro;rtld.c;187
0.375;800;3;__GI__IO_file_jumps;fileops.c;1525
0.3994673768308922;751;3;_IO_file_jumps;fileops.c;1548
2.7027027027027026;111;3;_dl_rtld_libname;rtld.c;195
1.5625;128;2;library_path;rtld.c;731
2.0618556701030926;97;2;_rtld_global;rtld.c;124
2.2222222222222223;90;2;__libc_enable_secure;../elf/dl-sysdep.c;57
2.3529411764705883;85;2;preloadlist;rtld.c;733
1.0;200;2;referrence;needle_check.cpp;266
1.7241379310344827;116;2;tls_init_tp_called;rtld.c;570
0.9900990099009901;101;1;__GI___libc_enable_secure;../elf/dl-sysdep.c;56
1.2987012987012987;77;1;_dl_argv;rtld.c;86
1.0638297872340425;94;1;_rtld_local;rtld.c;146
0.8695652173913043;115;1;i;needle_check.cpp;328
33.33333333333333;3;1;status;../sysdeps/posix/system.c;56
0.8547008547008548;117;1;_dl_rtld_libname2;rtld.c;196
1.0204081632653061;98;1;__pointer_chk_guard_local;rtld.c;96
4.545454545454546;22;1;file_size;rtld.c;746
0.9433962264150944;106;1;any_debug;rtld.c;2204

Variables that caused Crash:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
47.288551662575316;4481;2119;blosum62;needle_check.cpp;80
78.62950058072009;861;677;input_itemsets;needle_check.cpp;266
58.751393534002226;897;527;max_rows;needle_check.cpp;265
46.625;800;373;__GI__IO_file_jumps;fileops.c;1525
45.80559254327563;751;344;_IO_file_jumps;fileops.c;1548
100.0;181;181;max_cols;needle_check.cpp;265
100.0;161;161;penalty;needle_check.cpp;265
14.769975786924938;826;122;_IO_file_jumps_mmap;fileops.c;1550
14.73551637279597;794;117;_IO_file_jumps_maybe_mmap;fileops.c;1574
49.0;200;98;referrence;needle_check.cpp;266
73.91304347826086;115;85;i;needle_check.cpp;328
61.32075471698113;106;65;f_a;needle_check.cpp;39
34.84848484848485;132;46;j;needle_check.cpp;329
39.63963963963964;111;44;input_itemsets;needle_check.cpp;34
33.94495412844037;109;37;n;needle_check.cpp;36
2.519083969465649;1310;33;argc;needle_check.cpp;112
1.75054704595186;1371;24;host_errors;needle_check.cpp;358
1.5665796344647518;1149;18;argv;needle_check.cpp;112
2.6266416510318953;533;14;host_errors;needle_check.cpp;360
2.1705426356589146;645;14;_r_debug;dl-debug.c;37
13.402061855670103;97;13;_rtld_global;rtld.c;124
11.702127659574469;94;11;_rtld_local;rtld.c;146
4.145077720207254;193;8;argc;needle_check.cpp;263
4.18848167539267;191;8;start_time;needle_check.cpp;345
4.49438202247191;178;8;appName;needle_check.cpp;294
5.88235294117647;119;7;max_rows;needle_check.cpp;34
50.0;10;5;gold_itemsets;needle_check.cpp;266
4.464285714285714;112;5;filenameinput;needle_check.cpp;34
2.185792349726776;183;4;array_path;needle_check.cpp;267
3.6036036036036037;111;4;_dl_rtld_libname;rtld.c;195
44.44444444444444;9;4;f_gold;needle_check.cpp;39
2.1505376344086025;186;4;omp_num_threads;needle_check.cpp;270
1.6129032258064515;186;3;end_time;needle_check.cpp;355
1.5625;128;2;library_path;rtld.c;731
2.247191011235955;89;2;relocate_time;rtld.c;200
1.2195121951219512;164;2;argv;needle_check.cpp;263
1.8867924528301887;106;2;any_debug;rtld.c;2204
20.0;10;2;gold_itemsets;needle_check.cpp;34
1.7241379310344827;116;2;tls_init_tp_called;rtld.c;570
20.0;5;1;intr;../sysdeps/posix/system.c;34
0.9345794392523363;107;1;load_time;rtld.c;201
25.0;4;1;end2;do-rel.h;51
2.7027027027027026;37;1;preload_file;rtld.c;1516
1.5151515151515151;66;1;_dl_skip_args;rtld.c;84
0.9090909090909091;110;1;__libc_multiple_libcs;../elf/dl-sysdep.c;58
0.8547008547008548;117;1;_dl_rtld_libname2;rtld.c;196
0.9615384615384616;104;1;audit_list;rtld.c;108
1.1764705882352942;85;1;preloadlist;rtld.c;733
1.0;100;1;version_info;rtld.c;735
0.9345794392523363;107;1;_dl_argc;rtld.c;82
4.545454545454546;22;1;file_size;rtld.c;746
50.0;2;1;config_file;../include/log_helper.cpp;44
