Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
max_rows;needle_check.cpp;265;8;12;Single bit-flip;codes/nw/8-12/dump_7/nw_xeon_phi_8-12/2017_03_03/2017_03_03_18_49_28/2017_03_03_23_44_01_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Single bit-flip;codes/nw/8-12/dump_12/nw_xeon_phi_8-12/2017_03_10/2017_03_10_02_01_21/2017_03_10_07_00_26_openmpNW_mic0.local.log
max_rows;needle_check.cpp;265;8;12;Single bit-flip;codes/nw/8-12/dump_12/nw_xeon_phi_8-12/2017_03_13/2017_03_13_13_15_32/2017_03_13_17_14_14_openmpNW_mic0.local.log
j;needle_check.cpp;329;8;12;Single bit-flip;codes/nw/8-12/dump_3/nw_xeon_phi_8-12/2017_01_10/2017_01_10_22_28_37/2017_01_11_03_21_51_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Single bit-flip;codes/nw/8-12/dump_3/nw_xeon_phi_8-12/2017_01_09/2017_01_09_09_32_53/2017_01_09_14_25_58_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Single bit-flip;codes/nw/8-12/dump_3/nw_xeon_phi_8-12/2017_01_09/2017_01_09_13_52_20/2017_01_09_18_45_32_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Single bit-flip;codes/nw/8-12/dump_3/nw_xeon_phi_8-12/2017_01_11/2017_01_11_07_08_42/2017_01_11_12_02_05_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Single bit-flip;codes/nw/8-12/dump_3/nw_xeon_phi_8-12/2017_01_12/2017_01_12_01_59_30/2017_01_12_06_52_15_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Single bit-flip;codes/nw/8-12/dump_14/nw_xeon_phi_8-12/2017_03_15/2017_03_15_01_26_08/2017_03_15_05_21_00_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Single bit-flip;codes/nw/8-12/dump_14/nw_xeon_phi_8-12/2017_03_18/2017_03_18_04_37_58/2017_03_18_08_32_47_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Double bit-flip;codes/nw/8-12/dump_14/nw_xeon_phi_8-12/2017_03_21/2017_03_21_12_09_15/2017_03_21_16_04_18_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Single bit-flip;codes/nw/8-12/dump_14/nw_xeon_phi_8-12/2017_03_24/2017_03_24_02_42_31/2017_03_24_06_37_03_openmpNW_mic0-mic0.ece.neu.edu.log
input_itemsets;needle_check.cpp;266;8;12;Random bit-flip;codes/nw/8-12/dump_14/nw_xeon_phi_8-12/2017_03_24/2017_03_24_06_25_03/2017_03_24_10_19_48_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Double bit-flip;codes/nw/8-12/dump_14/nw_xeon_phi_8-12/2017_03_20/2017_03_20_21_02_42/2017_03_21_00_57_51_openmpNW_mic0-mic0.ece.neu.edu.log
input_itemsets;needle_check.cpp;266;8;12;Double bit-flip;codes/nw/8-12/dump_14/nw_xeon_phi_8-12/2017_03_20/2017_03_20_13_35_45/2017_03_20_17_30_29_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Single bit-flip;codes/nw/8-12/dump_14/nw_xeon_phi_8-12/2017_03_25/2017_03_25_19_34_41/2017_03_25_23_29_29_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Single bit-flip;codes/nw/8-12/dump_14/nw_xeon_phi_8-12/2017_03_17/2017_03_17_21_22_06/2017_03_18_01_17_03_openmpNW_mic0-mic0.ece.neu.edu.log
j;needle_check.cpp;329;8;12;Double bit-flip;codes/nw/8-12/dump_5/nw_xeon_phi_8-12/2017_02_28/2017_02_28_21_44_11/2017_03_01_02_43_24_openmpNW_mic0.local.log
j;needle_check.cpp;329;8;12;Double bit-flip;codes/nw/8-12/dump_6/nw_xeon_phi_8-12/2017_02_22/2017_02_22_08_09_41/2017_02_22_13_04_06_openmpNW_mic0-mic0.ece.neu.edu.log
referrence;needle_check.cpp;266;0;4;Double bit-flip;codes/nw/0-4/dump_11/nw_xeon_phi_0-4/2017_03_09/2017_03_09_13_10_43/2017_03_09_18_05_11_openmpNW_mic0-mic0.ece.neu.edu.log
max_rows;needle_check.cpp;265;0;4;Single bit-flip;codes/nw/0-4/dump_11/nw_xeon_phi_0-4/2017_03_09/2017_03_09_18_44_45/2017_03_09_23_39_22_openmpNW_mic0-mic0.ece.neu.edu.log
