Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
preloadlist;rtld.c;733;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_02_24_19/2017_02_25_07_23_17_openMPHotspot_mic1.local.log
chip_height;hotspot_check.c;34;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_17_15_40/2017_02_25_22_14_29_openMPHotspot_mic1.local.log
sf;isoc99_vsscanf.c;35;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_05_54_50/2017_02_25_10_53_52_openMPHotspot_mic1.local.log
chip_width;hotspot_check.c;35;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_03_44_40/2017_02_25_08_43_37_openMPHotspot_mic1.local.log
f;vfscanf.c;209;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_15_53_27/2017_02_25_20_52_33_openMPHotspot_mic1.local.log
chip_width;hotspot_check.c;35;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_20_08_52/2017_02_26_01_07_49_openMPHotspot_mic1.local.log
__PRETTY_FUNCTION__;vfscanf.c;0;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_06_27_51/2017_02_25_11_26_25_openMPHotspot_mic1.local.log
sf;isoc99_vsscanf.c;35;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_18_02_38/2017_02_25_23_01_35_openMPHotspot_mic1.local.log
grid_cols;hotspot_check.c;190;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_23_57_51/2017_02_26_04_56_26_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_18_50_14/2017_02_25_23_49_16_openMPHotspot_mic1.local.log
chip_width;hotspot_check.c;35;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_05_56_05/2017_02_25_10_55_08_openMPHotspot_mic1.local.log
vect;hotspot_check.c;190;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_20_58_31/2017_02_26_01_57_35_openMPHotspot_mic1.local.log
grid_rows;hotspot_check.c;190;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_00_34_22/2017_02_25_05_33_19_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_04_00_01/2017_02_25_08_58_24_openMPHotspot_mic1.local.log
__libc_enable_secure;../elf/dl-sysdep.c;57;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_08_35_43/2017_02_25_13_34_46_openMPHotspot_mic1.local.log
