Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
min;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Single bit-flip;codes/clamr/5-10/dump_4/clamr_xeon_phi_5-10/2017_02_22/2017_02_22_00_38_04/2017_02_22_05_32_05_clamr_openmponly_mic0-mic0.ece.neu.edu.log
stack_ptr;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Single bit-flip;codes/clamr/5-10/dump_4/clamr_xeon_phi_5-10/2017_02_22/2017_02_22_03_33_09/2017_02_22_08_27_01_clamr_openmponly_mic0-mic0.ece.neu.edu.log
add;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/Bounds.c;76;5;10;Single bit-flip;codes/clamr/5-10/dump_4/clamr_xeon_phi_5-10/2017_02_21/2017_02_21_09_02_20/2017_02_21_13_57_14_clamr_openmponly_mic0-mic0.ece.neu.edu.log
next_node;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Single bit-flip;codes/clamr/5-10/dump_4/clamr_xeon_phi_5-10/2017_02_21/2017_02_21_21_13_59/2017_02_22_02_01_44_clamr_openmponly_mic0-mic0.ece.neu.edu.log
axis;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/Bounds.c;115;5;10;Double bit-flip;codes/clamr/5-10/dump_4/clamr_xeon_phi_5-10/2017_02_21/2017_02_21_16_38_16/2017_02_21_21_32_25_clamr_openmponly_mic0-mic0.ece.neu.edu.log
next_node;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Single bit-flip;codes/clamr/5-10/dump_4/clamr_xeon_phi_5-10/2017_02_21/2017_02_21_20_56_10/2017_02_22_01_49_08_clamr_openmponly_mic0-mic0.ece.neu.edu.log
t;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;177;5;10;Single bit-flip;codes/clamr/5-10/dump_4/clamr_xeon_phi_5-10/2017_02_21/2017_02_21_01_34_45/2017_02_21_06_28_53_clamr_openmponly_mic0-mic0.ece.neu.edu.log
add;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/Bounds.c;76;5;10;Single bit-flip;codes/clamr/5-10/dump_4/clamr_xeon_phi_5-10/2017_02_21/2017_02_21_05_25_04/2017_02_21_10_19_04_clamr_openmponly_mic0-mic0.ece.neu.edu.log
j;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;67;5;10;Double bit-flip;codes/clamr/5-10/dump_4/clamr_xeon_phi_5-10/2017_02_21/2017_02_21_05_25_32/2017_02_21_10_20_16_clamr_openmponly_mic0-mic0.ece.neu.edu.log
t;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;64;5;10;Single bit-flip;codes/clamr/5-10/dump_4/clamr_xeon_phi_5-10/2017_02_21/2017_02_21_09_09_05/2017_02_21_14_02_29_clamr_openmponly_mic0-mic0.ece.neu.edu.log
