bitflips:;13076
SDCs:;276
Crashes:;1488
Simultaneous SDCs and Crashes:;0


Fault Modes #flips:
Double bit-flip;1251
Random bit-flip;1088
Single bit-flip;9559
Zero bit-flip;1178
Fault Modes #SDC:
Double bit-flip;32
Random bit-flip;21
Single bit-flip;195
Zero bit-flip;28
Fault Modes #Crashes:
Double bit-flip;168
Random bit-flip;131
Single bit-flip;1062
Zero bit-flip;127

Time Frame #flips:
-;8907
0-3;4114
3-6;48
6-10;7
Time Frame #SDC:
-;172
0-3;104
Time Frame #Crashes:
-;977
0-3;500
3-6;9
6-10;2

Variables that caused SDCs:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
6.25;16;1;_thread_db_dtv_t_pointer_val;../nptl_db/structs.def;76
0.3676470588235294;272;1;loop;main_check.c;198
3.8461538461538463;26;1;_thread_db_pthread_key_data_seq;../nptl_db/structs.def;67
5.263157894736842;19;1;_thread_db_pthread_nextevent;../nptl_db/structs.def;38
5.0;20;1;_thread_db_pthread_report_events;../nptl_db/structs.def;27
5.0;20;1;_thread_db_pthread_start_routine;../nptl_db/structs.def;30
0.36496350364963503;274;1;n;main_check.c;53
5.88235294117647;17;1;_thread_db_list_t_prev;../nptl_db/structs.def;42
4.3478260869565215;23;1;_thread_db_pthread_pid;../nptl_db/structs.def;29
5.88235294117647;17;1;in_flight_stack;allocatestack.c;120
33.33333333333333;3;1;it_time_start;../include/log_helper.c;64
5.0;20;1;_thread_db_const_thread_area;../nptl_db/db_info.c;104
6.666666666666667;15;1;_thread_db_sizeof_td_eventbuf_t;../nptl_db/structs.def;47
6.25;16;1;_thread_db___nptl_initial_report_events;../nptl_db/structs.def;59
