Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
k;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_02/2017_03_02_17_39_07/2017_03_02_22_41_00_openmpDGEMM_mic0-mic1.ece.neu.edu.log
CC;dgemm.c;187;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_02/2017_03_02_17_38_39/2017_03_02_22_40_32_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jg;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_02/2017_03_02_20_05_12/2017_03_03_01_01_56_openmpDGEMM_mic0-mic1.ece.neu.edu.log
ii;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_02/2017_03_02_15_06_14/2017_03_02_20_03_59_openmpDGEMM_mic0-mic1.ece.neu.edu.log
ii;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_02/2017_03_02_20_09_25/2017_03_03_01_10_25_openmpDGEMM_mic0-mic1.ece.neu.edu.log
j;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_02/2017_03_02_22_48_35/2017_03_03_03_49_44_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kg;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_02/2017_03_02_20_07_36/2017_03_03_01_08_45_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kg;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_02/2017_03_02_20_06_24/2017_03_03_01_07_33_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kg;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_02/2017_03_02_22_49_38/2017_03_03_03_50_56_openmpDGEMM_mic0-mic1.ece.neu.edu.log
ig;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_03/2017_03_03_01_14_50/2017_03_03_06_10_23_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kg;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_03/2017_03_03_01_01_15/2017_03_03_06_01_22_openmpDGEMM_mic0-mic1.ece.neu.edu.log
k;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_03/2017_03_03_05_39_37/2017_03_03_10_41_31_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kk;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_03/2017_03_03_03_29_48/2017_03_03_08_30_57_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jj;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_03/2017_03_03_01_08_02/2017_03_03_06_03_36_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jj;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_03/2017_03_03_01_16_10/2017_03_03_06_17_11_openmpDGEMM_mic0-mic1.ece.neu.edu.log
CC;dgemm.c;187;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_03/2017_03_03_05_50_18/2017_03_03_10_52_11_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jg;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_03/2017_03_03_05_47_00/2017_03_03_10_41_58_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jg;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_1/dgemm_xeon_phi_7-14/2017_03_03/2017_03_03_05_48_21/2017_03_03_10_49_21_openmpDGEMM_mic0-mic1.ece.neu.edu.log
j;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_06/2017_03_06_16_56_17/2017_03_06_21_58_16_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jj;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_06/2017_03_06_20_06_02/2017_03_07_01_04_21_openmpDGEMM_mic0-mic1.ece.neu.edu.log
i;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_06/2017_03_06_16_56_45/2017_03_06_21_58_43_openmpDGEMM_mic0-mic1.ece.neu.edu.log
AA;dgemm.c;187;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_06/2017_03_06_20_00_42/2017_03_07_00_59_44_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jg;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_06/2017_03_06_23_08_51/2017_03_07_04_07_45_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jj;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_06/2017_03_06_20_01_54/2017_03_07_01_03_08_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jj;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_08_08_24/2017_03_08_13_08_39_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jg;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_08_06_10/2017_03_08_13_06_34_openmpDGEMM_mic0-mic1.ece.neu.edu.log
k;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_01_53_53/2017_03_08_06_55_09_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kk;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_14_37_11/2017_03_08_19_37_36_openmpDGEMM_mic0-mic1.ece.neu.edu.log
k;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_01_45_34/2017_03_08_06_44_12_openmpDGEMM_mic0-mic1.ece.neu.edu.log
BB;dgemm.c;187;7;14;Zero bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_04_48_53/2017_03_08_09_50_09_openmpDGEMM_mic0-mic1.ece.neu.edu.log
i;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_11_35_31/2017_03_08_16_34_00_openmpDGEMM_mic0-mic1.ece.neu.edu.log
CC;dgemm.c;187;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_01_55_05/2017_03_08_06_56_21_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jj;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_14_33_54/2017_03_08_19_35_03_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kk;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_11_31_31/2017_03_08_16_32_13_openmpDGEMM_mic0-mic1.ece.neu.edu.log
j;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_14_35_06/2017_03_08_19_36_24_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jg;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_01_48_41/2017_03_08_06_48_03_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kg;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_12_44_35/2017_03_07_17_45_24_openmpDGEMM_mic0-mic1.ece.neu.edu.log
