Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
size;lud_omp.c;43;4;8;Zero bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_14_38_05/2017_02_26_19_37_02_openmpLUD_mic1.local.log
j;lud_omp.c;127;4;8;Single bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_18_18_45/2017_02_26_23_17_46_openmpLUD_mic1.local.log
i;lud_omp.c;73;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_09_13_41/2017_02_26_14_12_46_openmpLUD_mic1.local.log
chunk_idx;lud_omp.c;45;4;8;Double bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_16_39_48/2017_02_26_21_38_49_openmpLUD_mic1.local.log
size;lud_omp.c;123;4;8;Single bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_11_49_23/2017_02_26_16_48_28_openmpLUD_mic1.local.log
chunk_idx;lud_omp.c;45;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_15_38_04/2017_02_26_20_37_21_openmpLUD_mic1.local.log
k;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_17_25_24/2017_02_26_22_24_26_openmpLUD_mic1.local.log
size;lud_omp.c;123;4;8;Single bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_20_38_10/2017_02_27_01_37_14_openmpLUD_mic1.local.log
chunk_idx;lud_omp.c;45;4;8;Single bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_06_34_27/2017_02_26_11_33_32_openmpLUD_mic1.local.log
i;lud_omp.c;127;4;8;Single bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_18_16_14/2017_02_26_23_15_27_openmpLUD_mic1.local.log
i;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_08_03_55/2017_02_26_13_03_00_openmpLUD_mic1.local.log
i_global;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_12_41_14/2017_02_26_17_40_19_openmpLUD_mic1.local.log
a;lud_omp.c;123;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_14_26_44/2017_02_26_19_26_01_openmpLUD_mic1.local.log
i;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_02_43_22/2017_02_26_07_42_27_openmpLUD_mic1.local.log
size;lud_omp.c;69;4;8;Double bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_17_50_57/2017_02_26_22_50_02_openmpLUD_mic1.local.log
i_global;lud_omp.c;127;4;8;Double bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_11_21_51/2017_02_26_16_20_54_openmpLUD_mic1.local.log
size;lud_omp.c;123;4;8;Single bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_00_06_38/2017_02_26_05_05_43_openmpLUD_mic1.local.log
i_global;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_17_24_08/2017_02_26_22_23_10_openmpLUD_mic1.local.log
offset;lud_omp.c;45;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_19_11_57/2017_02_27_00_11_16_openmpLUD_mic1.local.log
a;lud_omp.c;43;4;8;Double bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_08_29_33/2017_02_26_13_28_37_openmpLUD_mic1.local.log
a;lud_omp.c;123;4;8;Double bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_02_02_30/2017_02_26_07_01_26_openmpLUD_mic1.local.log
size;lud_omp.c;123;4;8;Single bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_03_01_22/2017_02_26_08_00_28_openmpLUD_mic1.local.log
i;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_08_37_01/2017_02_26_13_36_07_openmpLUD_mic1.local.log
