Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_01_55_35/2016_10_18_06_20_37_openmpLavaMD_carolxeon1-mic0.log
_IO_file_jumps;fileops.c;1548;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_01_07_41/2016_10_18_05_33_10_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_12_30_30/2016_10_18_16_57_19_openmpLavaMD_carolxeon1-mic0.log
_IO_file_jumps_mmap;fileops.c;1550;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_22_56_27/2016_10_19_03_25_33_openmpLavaMD_carolxeon1-mic0.log
box_cpu;main_check.c;57;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_16_54_44/2016_10_18_21_22_53_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_09_02_05/2016_10_18_13_28_20_openmpLavaMD_carolxeon1-mic0.log
_IO_file_jumps_maybe_mmap;fileops.c;1574;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_20_16_50/2016_10_19_00_45_39_openmpLavaMD_carolxeon1-mic0.log
j;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_14_09_56/2016_10_18_18_37_00_openmpLavaMD_carolxeon1-mic0.log
i;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_00_13_01/2016_10_18_04_37_48_openmpLavaMD_carolxeon1-mic0.log
rv_cpu;main_check.c;58;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_06_25_02/2016_10_18_10_51_31_openmpLavaMD_carolxeon1-mic0.log
_IO_file_jumps_mmap;fileops.c;1550;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_20_16_14/2016_10_19_00_44_54_openmpLavaMD_carolxeon1-mic0.log
stack_cache_lock;allocatestack.c;109;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_12_27_46/2016_10_18_16_54_33_openmpLavaMD_carolxeon1-mic0.log
__GI__IO_file_jumps;fileops.c;1525;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_09_00_46/2016_10_18_13_27_43_openmpLavaMD_carolxeon1-mic0.log
i;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_19_22_28/2016_10_18_23_50_24_openmpLavaMD_carolxeon1-mic0.log
i;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_03_46_08/2016_10_18_08_11_29_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_02_49_48/2016_10_18_07_15_01_openmpLavaMD_carolxeon1-mic0.log
i;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_11_37_55/2016_10_18_16_04_35_openmpLavaMD_carolxeon1-mic0.log
box_cpu;main_check.c;57;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_08_11_52/2016_10_18_12_38_36_openmpLavaMD_carolxeon1-mic0.log
rv_cpu;main_check.c;58;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_21_09_21/2016_10_19_01_38_12_openmpLavaMD_carolxeon1-mic0.log
i;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_18_35_07/2016_10_18_23_02_55_openmpLavaMD_carolxeon1-mic0.log
box_cpu;main_check.c;57;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_10_48_19/2016_10_18_15_14_51_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_20_20_25/2016_10_19_00_48_31_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_00_09_15/2016_10_18_04_34_01_openmpLavaMD_carolxeon1-mic0.log
stack_cache_lock;allocatestack.c;109;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_09_05_54/2016_10_18_13_32_07_openmpLavaMD_carolxeon1-mic0.log
dim_cpu;main_check.c;56;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_16_51_17/2016_10_18_21_19_32_openmpLavaMD_carolxeon1-mic0.log
thread_ran;pthread_create.c;630;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_15_59_18/2016_10_18_20_27_26_openmpLavaMD_carolxeon1-mic0.log
_thread_db_pthread_pid;../nptl_db/structs.def;29;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_05_32_28/2016_10_18_09_58_51_openmpLavaMD_carolxeon1-mic0.log
stack_cache;allocatestack.c;112;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_07_18_10/2016_10_18_11_44_49_openmpLavaMD_carolxeon1-mic0.log
_IO_file_jumps_maybe_mmap;fileops.c;1574;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_16_54_27/2016_10_18_21_22_43_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_07_19_22/2016_10_18_11_45_19_openmpLavaMD_carolxeon1-mic0.log
_IO_file_jumps;fileops.c;1548;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_20_16_23/2016_10_19_00_45_11_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_20_19_08/2016_10_19_00_47_14_openmpLavaMD_carolxeon1-mic0.log
rv_cpu;main_check.c;58;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_15_06_30/2016_10_18_19_34_21_openmpLavaMD_carolxeon1-mic0.log
__GI__IO_file_jumps;fileops.c;1525;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_10_48_55/2016_10_18_15_16_10_openmpLavaMD_carolxeon1-mic0.log
fv_cpu;main_check.c;60;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_16_53_07/2016_10_18_21_21_22_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_22_52_20/2016_10_19_03_20_52_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_01_08_33/2016_10_18_05_33_28_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_15_45_58/2016_10_19_20_17_17_openmpLavaMD_carolxeon1-mic0.log
box_cpu;main_check.c;57;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_11_17_42/2016_10_19_15_48_54_openmpLavaMD_carolxeon1-mic0.log
rv_cpu;main_check.c;58;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_01_30_12/2016_10_19_05_59_47_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_15_47_09/2016_10_19_20_18_28_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_12_08_10/2016_10_19_16_38_53_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_05_59_21/2016_10_19_10_29_03_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_21_07_35/2016_10_20_01_39_47_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_10_25_23/2016_10_19_14_55_50_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_17_31_40/2016_10_19_22_03_17_openmpLavaMD_carolxeon1-mic0.log
__GI__IO_file_jumps;fileops.c;1525;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_09_37_36/2016_10_19_14_08_38_openmpLavaMD_carolxeon1-mic0.log
_IO_file_jumps_mmap;fileops.c;1550;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_12_11_21/2016_10_19_16_42_48_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_16_42_18/2016_10_19_21_13_47_openmpLavaMD_carolxeon1-mic0.log
nh;main_check.c;62;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_12_14_48/2016_10_19_16_45_32_openmpLavaMD_carolxeon1-mic0.log
i;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_07_49_43/2016_10_19_12_19_42_openmpLavaMD_carolxeon1-mic0.log
i;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_23_38_13/2016_10_20_04_10_50_openmpLavaMD_carolxeon1-mic0.log
qv_cpu;main_check.c;59;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_23_35_50/2016_10_20_04_09_04_openmpLavaMD_carolxeon1-mic0.log
__GI__IO_file_jumps;fileops.c;1525;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_10_29_56/2016_10_19_15_01_06_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_07_48_13/2016_10_19_12_18_13_openmpLavaMD_carolxeon1-mic0.log
_thread_db___nptl_initial_report_events;../nptl_db/structs.def;59;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_22_49_33/2016_10_20_03_22_44_openmpLavaMD_carolxeon1-mic0.log
rv_cpu;main_check.c;58;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_22_01_55/2016_10_20_02_34_54_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_15_43_41/2016_10_19_20_14_59_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_15_41_28/2016_10_19_20_12_47_openmpLavaMD_carolxeon1-mic0.log
box_cpu;main_check.c;57;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_11_14_47/2016_10_19_15_45_58_openmpLavaMD_carolxeon1-mic0.log
box_cpu;main_check.c;57;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_03_19_31/2016_10_19_07_49_25_openmpLavaMD_carolxeon1-mic0.log
fv_cpu;main_check.c;60;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_13_07_41/2016_10_19_17_38_34_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_00_38_47/2016_10_19_05_07_35_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_18_32_52/2016_10_19_23_04_38_openmpLavaMD_carolxeon1-mic0.log
__GI__IO_file_jumps;fileops.c;1525;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_05_58_30/2016_10_19_10_28_46_openmpLavaMD_carolxeon1-mic0.log
box_cpu;main_check.c;57;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_11_17_27/2016_10_19_15_48_40_openmpLavaMD_carolxeon1-mic0.log
rv_cpu;main_check.c;58;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_02_23_37/2016_10_19_06_52_43_openmpLavaMD_carolxeon1-mic0.log
dim_cpu;main_check.c;56;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_16_40_04/2016_10_19_21_11_32_openmpLavaMD_carolxeon1-mic0.log
dim_cpu;main_check.c;56;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_21_05_52/2016_10_20_01_38_47_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_16_44_34/2016_10_19_21_16_03_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_20_58_46/2016_10_20_01_30_56_openmpLavaMD_carolxeon1-mic0.log
qv_cpu;main_check.c;59;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_01_29_06/2016_10_19_05_58_04_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_05_11_50/2016_10_19_09_41_24_openmpLavaMD_carolxeon1-mic0.log
stack_cache_lock;allocatestack.c;109;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_18_31_36/2016_10_19_23_03_22_openmpLavaMD_carolxeon1-mic0.log
_IO_file_jumps_maybe_mmap;fileops.c;1574;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_08_39_42/2016_10_19_13_10_24_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_21_00_28/2016_10_20_01_32_38_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_10_26_33/2016_10_19_14_56_58_openmpLavaMD_carolxeon1-mic0.log
__GI__IO_file_jumps;fileops.c;1525;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_03_14_40/2016_10_19_07_44_38_openmpLavaMD_carolxeon1-mic0.log
