bitflips:;18686
SDCs:;1268
Crashes:;3646
Simultaneous SDCs and Crashes:;0


Fault Modes #flips:
Double bit-flip;1575
Random bit-flip;2034
Single bit-flip;13039
Zero bit-flip;2038
Fault Modes #SDC:
Double bit-flip;227
Random bit-flip;271
Single bit-flip;543
Zero bit-flip;227
Fault Modes #Crashes:
Double bit-flip;267
Random bit-flip;367
Single bit-flip;2764
Zero bit-flip;248

Time Frame #flips:
-;11452
0-3;1448
12-15;1264
3-6;1513
6-9;1510
9-12;1499
Time Frame #SDC:
-;288
0-3;177
12-15;167
3-6;213
6-9;187
9-12;236
Time Frame #Crashes:
-;2515
0-3;197
12-15;160
3-6;280
6-9;239
9-12;255

Variables that caused SDCs:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
4.10958904109589;73;3;preloadlist;rtld.c;733
75.0;4;3;c;hotspot_check.c;52
5.0;60;3;pfile;hotspot_check.c;232
4.615384615384616;65;3;__libc_enable_secure;../elf/dl-sysdep.c;57
4.225352112676056;71;3;tfile;hotspot_check.c;232
3.9473684210526314;76;3;argv;hotspot_check.c;228
1.2396694214876034;242;3;state;vfscanf.c;245
3.571428571428571;84;3;__libc_multiple_libcs;../elf/dl-sysdep.c;58
2.7027027027027026;74;2;i;hotspot_check.c;230
2.7027027027027026;74;2;relocate_time;rtld.c;200
1.5151515151515151;132;2;arg;vfscanf.c;208
1.2422360248447204;161;2;numsize;strtod_l.c;500
3.076923076923077;65;2;load_time;rtld.c;201
2.5316455696202533;79;2;_rtld_global;rtld.c;124
1.0362694300518136;193;2;__PRETTY_FUNCTION__;strtof_l.c;0
2.857142857142857;70;2;done;vfscanf.c;211
0.5063291139240507;395;2;chip_width;hotspot_check.c;34
1.834862385321101;109;2;decimal_len;strtod_l.c;537
6.451612903225806;31;2;final_result;hotspot_check.c;231
22.22222222222222;9;2;prodp;mul.c;46
1.0309278350515463;194;2;use_malloc;vfscanf.c;268
1.6528925619834711;121;2;buf;iogetline.c;53
2.666666666666667;75;2;__GI___libc_enable_secure;../elf/dl-sysdep.c;56
100.0;1;1;num_iterations;hotspot_check.c;146
1.8181818181818181;55;1;thousands;strtod_l.c;355
100.0;1;1;count_modids;rtld.c;1441
33.33333333333333;3;1;config_file;../include/log_helper.c;44
2.0;50;1;wstr;vfscanf.c;256
100.0;1;1;t;hotspot_check.c;166
5.88235294117647;17;1;file_size;rtld.c;746
25.0;4;1;kernel_time_acc;../include/log_helper.c;62
0.7407407407407408;135;1;_buffer;vfscanf.c;340
33.33333333333333;3;1;loc;strtod_l.c;497
0.9259259259259258;108;1;fp;hotspot_check.c;193
1.3333333333333335;75;1;any_debug;rtld.c;2204
1.4285714285714286;70;1;argc;hotspot_check.c;228
25.0;4;1;hour;../../include/log_helper.c;200
1.8181818181818181;55;1;_dl_argc;rtld.c;82
25.0;4;1;fc;../sysdeps/generic/get-rounding-mode.h;78
100.0;1;1;curnumeric;vfscanf.c;320
1.3157894736842104;76;1;_rtld_global_ro;rtld.c;152
50.0;2;1;result;hotspot_check.c;60
100.0;1;1;c_start;hotspot_check.c;65
4.545454545454546;22;1;_IO_list_all_stamp;genops.c;42
0.5208333333333333;192;1;eof;iogetline.c;57
50.0;2;1;r_start;hotspot_check.c;64
20.0;5;1;delta;hotspot_check.c;51
1.7241379310344827;58;1;_dl_skip_args;rtld.c;84
100.0;1;1;Cap_1;hotspot_check.c;163
50.0;2;1;sa;../sysdeps/posix/system.c;58

Variables that caused Crash:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
96.62921348314607;445;430;grid_rows;hotspot_check.c;229
91.2751677852349;447;408;errors;hotspot_check.c;281
98.23232323232324;396;389;final_result;hotspot_check.c;230
97.70408163265306;392;383;grid_cols;hotspot_check.c;229
65.70155902004454;449;295;num_omp_threads;hotspot_check.c;39
84.31372549019608;204;172;num_omp_threads;hotspot_check.c;40
89.1891891891892;111;99;i;hotspot_check.c;192
80.73394495412845;109;88;decimal_len;strtod_l.c;537
