bitflips:;6643
SDCs:;175
Crashes:;1003
Simultaneous SDCs and Crashes:;7


Fault Modes #flips:
Double bit-flip;1883
Random bit-flip;1462
Single bit-flip;1957
Zero bit-flip;1341
Fault Modes #SDC:
Double bit-flip;57
Random bit-flip;31
Single bit-flip;50
Zero bit-flip;37
Fault Modes #Crashes:
Double bit-flip;290
Random bit-flip;250
Single bit-flip;296
Zero bit-flip;167

Time Frame #flips:
0-5;404
10-15;434
15-20;439
20-25;365
25-30;1135
30-35;1247
35-40;1145
40-49;1024
5-10;450
Time Frame #SDC:
0-5;15
10-15;26
15-20;26
20-25;13
25-30;24
30-35;16
35-40;24
40-49;20
5-10;11
Time Frame #Crashes:
0-5;69
83.33333333333334;6;5;new_ncells;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;403
50.0;10;5;j;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;67
26.666666666666668;15;4;new_ic;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;2906
66.66666666666666;6;4;dy;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;618
33.33333333333333;12;4;y_double;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/graphics/graphics.c;197
33.33333333333333;12;4;_IO_file_jumps_mmap;fileops.c;1550
11.11111111111111;36;4;enhanced_precision_sum;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;136
10.256410256410255;39;4;next_cp_cycle;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;164
100.0;4;4;ncells;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;971
5.797101449275362;69;4;tstart_cpu;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1031
50.0;8;4;dy;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;322
5.128205128205128;78;4;icount;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1029
80.0;5;4;dx;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;973
66.66666666666666;6;4;_IO_file_jumps;fileops.c;1548
66.66666666666666;6;4;x;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;972
66.66666666666666;6;4;level;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1189
10.256410256410255;39;4;total_exec;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;181
66.66666666666666;6;4;ntt;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1246
57.14285714285714;7;4;this;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1210
75.0;4;3;fp2;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/graphics/graphics.c;458
6.666666666666667;45;3;num_int_vals;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;677
5.88235294117647;51;3;ny;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;141
5.769230769230769;52;3;view_mode;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;112
100.0;3;3;nrht;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;2589
37.5;8;3;a;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;67
18.75;16;3;invorder;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;2616
60.0;5;3;result_num;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;616
37.5;8;3;dx_double;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/graphics/graphics.c;197
9.67741935483871;31;3;outline;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;132
7.6923076923076925;39;3;num_double_vals;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;678
5.172413793103448;58;3;H_sum_initial;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;171
42.857142857142854;7;3;nbb;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1254
6.666666666666667;45;3;verbose;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;129
33.33333333333333;9;3;x_double;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/graphics/graphics.c;197
6.976744186046512;43;3;restart;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;128
75.0;4;3;V_new;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1204
42.857142857142854;7;3;ncells;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;617
10.0;30;3;lttrace_on;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;137
50.0;6;3;dx;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;618
7.5;40;3;ndim;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;148
6.521739130434782;46;3;cpu_time_partmeas;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;174
17.647058823529413;17;3;mpot;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;2547
3.3707865168539324;89;3;iversion_flag;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;130
27.27272727272727;11;3;__GI__IO_file_jumps;fileops.c;1525
50.0;6;3;junit;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/partition.cpp;332
100.0;3;3;lev_deltax;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1191
50.0;6;3;y;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;974
27.27272727272727;11;3;nc;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;3205
16.666666666666664;12;2;nrht_old;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;3188
66.66666666666666;3;2;ldinfo;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfcsort.c;116
66.66666666666666;3;2;b;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/Bounds.c;68
66.66666666666666;3;2;t;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;319
4.25531914893617;47;2;tstart_cpu;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;168
5.0;40;2;nx;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;140
10.0;20;2;new_ncells;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;2582
25.0;8;2;ncells;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;321
50.0;4;2;i_scaled;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/partition.cpp;329
11.76470588235294;17;2;tstart_setup;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;241
15.384615384615385;13;2;H_sum;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;404
5.88235294117647;34;2;do_quo_setup;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;138
25.0;8;2;this;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;0
22.22222222222222;9;2;y;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;322
2.4390243902439024;82;2;num_long_vals;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;3648
100.0;2;2;NBits;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfc.c;73
66.66666666666666;3;2;result_indicies;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;320
3.571428571428571;56;2;arg;fprintf.c;28
5.88235294117647;34;2;checkpoint_outputInterval;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;144
4.651162790697675;43;2;cpu_time_calcs;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;173
66.66666666666666;3;2;dy;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;975
40.0;5;2;dy_double;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/graphics/graphics.c;197
40.0;5;2;md5_file;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/graphics/graphics.c;183
100.0;2;2;z_order;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/partition.cpp;320
25.0;8;2;x;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;618
6.666666666666667;30;2;crux_type;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;134
5.714285714285714;35;2;upper_mass_diff_percentage;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;149
40.0;5;2;U_new;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1201
28.57142857142857;7;2;i;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;67
100.0;2;2;size;allocatestack.c;353
4.761904761904762;42;2;tstart_partmeas;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;168
40.0;5;2;result_num;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;320
66.66666666666666;3;2;ic;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;3192
66.66666666666666;3;2;iy;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfcsort.c;123
50.0;4;2;it;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfcsort.c;123
6.666666666666667;30;2;dynamic_load_balance_on;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;142
