Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
max_rows;needle_check.cpp;265;0;4;Double bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_22_43_26/2017_03_06_03_37_29_openmpNW_mic0-mic0.ece.neu.edu.log
_IO_file_jumps;fileops.c;1548;0;4;Zero bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_10_20_58/2017_03_05_15_16_13_openmpNW_mic0-mic0.ece.neu.edu.log
max_cols;needle_check.cpp;265;0;4;Random bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_09_15_03/2017_03_05_14_10_19_openmpNW_mic0-mic0.ece.neu.edu.log
_IO_file_jumps;fileops.c;1548;0;4;Single bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_12_01_59/2017_03_05_16_56_41_openmpNW_mic0-mic0.ece.neu.edu.log
_IO_file_jumps;fileops.c;1548;0;4;Random bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_03_44_39/2017_03_05_08_39_55_openmpNW_mic0-mic0.ece.neu.edu.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Zero bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_05_16_27/2017_03_05_10_11_45_openmpNW_mic0-mic0.ece.neu.edu.log
blosum62;needle_check.cpp;80;0;4;Zero bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_20_27_10/2017_03_06_01_21_15_openmpNW_mic0-mic0.ece.neu.edu.log
referrence;needle_check.cpp;266;0;4;Zero bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_00_18_24/2017_03_05_05_12_48_openmpNW_mic0-mic0.ece.neu.edu.log
blosum62;needle_check.cpp;80;0;4;Double bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_02_38_39/2017_03_05_07_32_43_openmpNW_mic0-mic0.ece.neu.edu.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Zero bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_00_20_37/2017_03_05_05_15_50_openmpNW_mic0-mic0.ece.neu.edu.log
relocate_time;rtld.c;200;0;4;Random bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_14_41_16/2017_03_05_19_35_35_openmpNW_mic0-mic0.ece.neu.edu.log
blosum62;needle_check.cpp;80;0;4;Double bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_07_54_00/2017_03_05_12_48_02_openmpNW_mic0-mic0.ece.neu.edu.log
blosum62;needle_check.cpp;80;0;4;Double bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_13_12_41/2017_03_05_18_06_46_openmpNW_mic0-mic0.ece.neu.edu.log
_IO_file_jumps_mmap;fileops.c;1550;0;4;Double bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_02_37_13/2017_03_05_07_31_50_openmpNW_mic0-mic0.ece.neu.edu.log
penalty;needle_check.cpp;265;0;4;Double bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_22_41_59/2017_03_06_03_36_03_openmpNW_mic0-mic0.ece.neu.edu.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Zero bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_00_17_19/2017_03_05_05_11_57_openmpNW_mic0-mic0.ece.neu.edu.log
blosum62;needle_check.cpp;80;0;4;Single bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_11_58_35/2017_03_05_16_52_38_openmpNW_mic0-mic0.ece.neu.edu.log
input_itemsets;needle_check.cpp;34;0;4;Double bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_18_01_45/2017_03_05_22_55_47_openmpNW_mic0-mic0.ece.neu.edu.log
file_size;rtld.c;746;0;4;Random bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_21_26_46/2017_03_04_02_21_23_openmpNW_mic0-mic0.ece.neu.edu.log
max_rows;needle_check.cpp;34;0;4;Double bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_15_12_23/2017_03_03_20_06_59_openmpNW_mic0-mic0.ece.neu.edu.log
max_cols;needle_check.cpp;265;0;4;Single bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_13_47_03/2017_03_03_18_42_15_openmpNW_mic0-mic0.ece.neu.edu.log
n;needle_check.cpp;36;0;4;Single bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_18_40_11/2017_03_03_23_34_12_openmpNW_mic0-mic0.ece.neu.edu.log
max_cols;needle_check.cpp;265;0;4;Double bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_09_54_59/2017_03_03_14_49_42_openmpNW_mic0-mic0.ece.neu.edu.log
max_rows;needle_check.cpp;265;0;4;Single bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_18_38_44/2017_03_03_23_32_46_openmpNW_mic0-mic0.ece.neu.edu.log
blosum62;needle_check.cpp;80;0;4;Single bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_08_57_41/2017_03_03_13_51_42_openmpNW_mic0-mic0.ece.neu.edu.log
_rtld_local;rtld.c;146;0;4;Zero bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_12_23_21/2017_03_03_17_18_04_openmpNW_mic0-mic0.ece.neu.edu.log
penalty;needle_check.cpp;265;0;4;Zero bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_12_24_49/2017_03_03_17_18_48_openmpNW_mic0-mic0.ece.neu.edu.log
max_cols;needle_check.cpp;265;0;4;Random bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_21_27_05/2017_03_04_02_22_14_openmpNW_mic0-mic0.ece.neu.edu.log
blosum62;needle_check.cpp;80;0;4;Zero bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_17_11_34/2017_03_03_22_05_33_openmpNW_mic0-mic0.ece.neu.edu.log
max_rows;needle_check.cpp;34;0;4;Random bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_21_25_03/2017_03_04_02_19_40_openmpNW_mic0-mic0.ece.neu.edu.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Single bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_03/2017_03_03_18_35_50/2017_03_03_23_31_04_openmpNW_mic0-mic0.ece.neu.edu.log
_IO_file_jumps;fileops.c;1548;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_12_38_27/2017_03_09_17_38_16_openmpNW_mic0.local.log
