Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
stack_ptr;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Zero bit-flip;codes/clamr/5-10/dump_5/clamr_xeon_phi_5-10/2017_03_03/2017_03_03_18_34_03/2017_03_03_23_22_03_clamr_openmponly_mic0-mic0.ece.neu.edu.log
next_node;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Single bit-flip;codes/clamr/5-10/dump_5/clamr_xeon_phi_5-10/2017_03_03/2017_03_03_09_31_07/2017_03_03_14_25_04_clamr_openmponly_mic0-mic0.ece.neu.edu.log
calc_neighbor_type;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;141;5;10;Double bit-flip;codes/clamr/5-10/dump_2/clamr_xeon_phi_5-10/2017_03_02/2017_03_02_01_32_15/2017_03_02_06_25_43_clamr_openmponly_mic0-mic0.ece.neu.edu.log
ntop;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1188;35;40;Single bit-flip;codes/clamr/35-40/dump_9/clamr_xeon_phi_35-40/2017_03_09/2017_03_09_23_36_52/2017_03_10_04_30_41_clamr_openmponly_mic0-mic0.ece.neu.edu.log
flags;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1194;35;40;Single bit-flip;codes/clamr/35-40/dump_9/clamr_xeon_phi_35-40/2017_03_10/2017_03_10_09_30_48/2017_03_10_14_21_12_clamr_openmponly_mic0-mic0.ece.neu.edu.log
calc_neighbor_type;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;141;35;40;Double bit-flip;codes/clamr/35-40/dump_9/clamr_xeon_phi_35-40/2017_03_12/2017_03_12_11_00_33/2017_03_12_14_54_34_clamr_openmponly_mic0-mic0.ece.neu.edu.log
Vyfluxminus;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1426;35;40;Double bit-flip;codes/clamr/35-40/dump_9/clamr_xeon_phi_35-40/2017_03_12/2017_03_12_00_45_52/2017_03_12_05_37_57_clamr_openmponly_mic0-mic0.ece.neu.edu.log
sigma;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;393;35;40;Random bit-flip;codes/clamr/35-40/dump_13/clamr_xeon_phi_35-40/2017_03_27/2017_03_27_10_04_52/2017_03_27_14_05_13_clamr_openmponly_mic0-mic1.ece.neu.edu.log
ncycle;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;177;35;40;Zero bit-flip;codes/clamr/35-40/dump_13/clamr_xeon_phi_35-40/2017_03_27/2017_03_27_23_38_00/2017_03_28_03_33_26_clamr_openmponly_mic0-mic1.ece.neu.edu.log
niter;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;142;35;40;Single bit-flip;codes/clamr/35-40/dump_13/clamr_xeon_phi_35-40/2017_03_26/2017_03_26_08_30_45/2017_03_26_12_26_09_clamr_openmponly_mic0-mic1.ece.neu.edu.log
calc_neighbor_type;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;141;35;40;Single bit-flip;codes/clamr/35-40/dump_13/clamr_xeon_phi_35-40/2017_03_26/2017_03_26_19_25_29/2017_03_26_23_26_51_clamr_openmponly_mic0-mic1.ece.neu.edu.log
cycle_reorder;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;157;35;40;Double bit-flip;codes/clamr/35-40/dump_7/clamr_xeon_phi_35-40/2017_03_07/2017_03_07_12_40_24/2017_03_07_17_34_44_clamr_openmponly_mic0-mic0.ece.neu.edu.log
sigma;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;393;35;40;Zero bit-flip;codes/clamr/35-40/dump_12/clamr_xeon_phi_35-40/2017_03_23/2017_03_23_21_12_35/2017_03_24_01_05_42_clamr_openmponly_mic0-mic0.ece.neu.edu.log
next_node;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;35;40;Zero bit-flip;codes/clamr/35-40/dump_12/clamr_xeon_phi_35-40/2017_03_14/2017_03_14_20_03_29/2017_03_14_23_56_40_clamr_openmponly_mic0-mic0.ece.neu.edu.log
cycle_reorder;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;157;35;40;Double bit-flip;codes/clamr/35-40/dump_12/clamr_xeon_phi_35-40/2017_03_18/2017_03_18_16_45_40/2017_03_18_20_38_39_clamr_openmponly_mic0-mic0.ece.neu.edu.log
F_n;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;190;35;40;Random bit-flip;codes/clamr/35-40/dump_12/clamr_xeon_phi_35-40/2017_03_21/2017_03_21_20_33_40/2017_03_22_00_26_08_clamr_openmponly_mic0-mic0.ece.neu.edu.log
graphics_xmin;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/graphics/graphics.c;188;35;40;Double bit-flip;codes/clamr/35-40/dump_12/clamr_xeon_phi_35-40/2017_03_21/2017_03_21_17_56_35/2017_03_21_21_49_38_clamr_openmponly_mic0-mic0.ece.neu.edu.log
cycle_reorder;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;157;35;40;Random bit-flip;codes/clamr/35-40/dump_12/clamr_xeon_phi_35-40/2017_03_20/2017_03_20_16_32_55/2017_03_20_20_27_35_clamr_openmponly_mic0-mic0.ece.neu.edu.log
sigma;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;393;35;40;Random bit-flip;codes/clamr/35-40/dump_12/clamr_xeon_phi_35-40/2017_03_20/2017_03_20_07_15_22/2017_03_20_11_09_26_clamr_openmponly_mic0-mic0.ece.neu.edu.log
ncycle;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;177;35;40;Double bit-flip;codes/clamr/35-40/dump_12/clamr_xeon_phi_35-40/2017_03_16/2017_03_16_19_35_31/2017_03_16_23_23_50_clamr_openmponly_mic0-mic0.ece.neu.edu.log
calc_neighbor_type;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;141;35;40;Double bit-flip;codes/clamr/35-40/dump_10/clamr_xeon_phi_35-40/2017_03_09/2017_03_09_07_51_28/2017_03_09_12_49_58_clamr_openmponly_mic0.local.log
nbot_old;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;3189;35;40;Single bit-flip;codes/clamr/35-40/dump_10/clamr_xeon_phi_35-40/2017_03_08/2017_03_08_20_00_06/2017_03_09_00_56_40_clamr_openmponly_mic0.local.log
g;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;392;35;40;Random bit-flip;codes/clamr/35-40/dump_10/clamr_xeon_phi_35-40/2017_03_11/2017_03_11_15_49_41/2017_03_11_20_48_01_clamr_openmponly_mic0.local.log
Vxfluxplus;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1422;35;40;Double bit-flip;codes/clamr/35-40/dump_10/clamr_xeon_phi_35-40/2017_03_13/2017_03_13_11_35_24/2017_03_13_15_33_53_clamr_openmponly_mic0.local.log
localStencil;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;130;35;40;Zero bit-flip;codes/clamr/35-40/dump_8/clamr_xeon_phi_35-40/2017_03_07/2017_03_07_06_14_14/2017_03_07_11_13_02_clamr_openmponly_mic0.local.log
nc;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;3205;35;40;Double bit-flip;codes/clamr/35-40/dump_5/clamr_xeon_phi_35-40/2017_03_05/2017_03_05_16_23_33/2017_03_05_21_11_35_clamr_openmponly_mic0-mic0.ece.neu.edu.log
Hxplus;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;1395;35;40;Double bit-flip;codes/clamr/35-40/dump_2/clamr_xeon_phi_35-40/2017_02_28/2017_02_28_08_27_26/2017_02_28_13_19_22_clamr_openmponly_mic0-mic0.ece.neu.edu.log
it;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfcsort.c;123;0;5;Single bit-flip;codes/clamr/0-5/dump_4/clamr_xeon_phi_0-5/2017_02_20/2017_02_20_21_52_57/2017_02_21_02_53_44_clamr_openmponly_mic0-mic1.ece.neu.edu.log
calc_neighbor_type;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;141;0;5;Double bit-flip;codes/clamr/0-5/dump_4/clamr_xeon_phi_0-5/2017_02_21/2017_02_21_05_19_06/2017_02_21_10_19_20_clamr_openmponly_mic0-mic1.ece.neu.edu.log
it;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfcsort.c;123;0;5;Zero bit-flip;codes/clamr/0-5/dump_1/clamr_xeon_phi_0-5/2017_03_02/2017_03_02_19_16_30/2017_03_03_00_16_37_clamr_openmponly_mic0-mic1.ece.neu.edu.log
X;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfcsort.c;104;0;5;Single bit-flip;codes/clamr/0-5/dump_7/clamr_xeon_phi_0-5/2017_03_06/2017_03_06_16_12_45/2017_03_06_21_12_15_clamr_openmponly_mic0-mic1.ece.neu.edu.log
ibase;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfcsort.c;106;0;5;Single bit-flip;codes/clamr/0-5/dump_7/clamr_xeon_phi_0-5/2017_03_06/2017_03_06_16_09_51/2017_03_06_21_11_24_clamr_openmponly_mic0-mic1.ece.neu.edu.log
gray_inv;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfc.c;70;0;5;Double bit-flip;codes/clamr/0-5/dump_7/clamr_xeon_phi_0-5/2017_03_06/2017_03_06_20_12_40/2017_03_07_01_13_48_clamr_openmponly_mic0-mic1.ece.neu.edu.log
ix;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfcsort.c;123;0;5;Zero bit-flip;codes/clamr/0-5/dump_7/clamr_xeon_phi_0-5/2017_03_08/2017_03_08_09_01_59/2017_03_08_14_00_17_clamr_openmponly_mic0-mic1.ece.neu.edu.log
ldinfo;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfcsort.c;116;0;5;Zero bit-flip;codes/clamr/0-5/dump_7/clamr_xeon_phi_0-5/2017_03_07/2017_03_07_18_28_36/2017_03_07_23_28_27_clamr_openmponly_mic0-mic1.ece.neu.edu.log
n;msort.c;40;0;5;Single bit-flip;codes/clamr/0-5/dump_7/clamr_xeon_phi_0-5/2017_03_07/2017_03_07_21_59_40/2017_03_08_02_59_11_clamr_openmponly_mic0-mic1.ece.neu.edu.log
jscale;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/partition.cpp;325;0;5;Single bit-flip;codes/clamr/0-5/dump_3/clamr_xeon_phi_0-5/2017_03_01/2017_03_01_13_40_11/2017_03_01_18_36_54_clamr_openmponly_mic1.local.log
key;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfc.c;67;0;5;Single bit-flip;codes/clamr/0-5/dump_5/clamr_xeon_phi_0-5/2017_03_03/2017_03_03_09_21_10/2017_03_03_14_21_14_clamr_openmponly_mic0-mic1.ece.neu.edu.log
circ_radius;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;1361;0;5;Double bit-flip;codes/clamr/0-5/dump_2/clamr_xeon_phi_0-5/2017_03_01/2017_03_01_12_14_07/2017_03_01_17_15_07_clamr_openmponly_mic0-mic1.ece.neu.edu.log
c;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfc.c;104;0;5;Single bit-flip;codes/clamr/0-5/dump_2/clamr_xeon_phi_0-5/2017_02_28/2017_02_28_23_54_36/2017_03_01_04_55_36_clamr_openmponly_mic0-mic1.ece.neu.edu.log
order;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfc.c;76;0;5;Single bit-flip;codes/clamr/0-5/dump_2/clamr_xeon_phi_0-5/2017_02_28/2017_02_28_11_30_07/2017_02_28_16_31_01_clamr_openmponly_mic0-mic1.ece.neu.edu.log
imax;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/hsfc/hsfcsort.c;114;0;5;Random bit-flip;codes/clamr/0-5/dump_6/clamr_xeon_phi_0-5/2017_03_02/2017_03_02_16_03_53/2017_03_02_21_02_19_clamr_openmponly_mic1.local.log
fill_value;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;968;10;15;Single bit-flip;codes/clamr/10-15/dump_4/clamr_xeon_phi_10-15/2017_02_20/2017_02_20_11_13_27/2017_02_20_16_07_25_clamr_openmponly_mic0-mic0.ece.neu.edu.log
x;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;618;10;15;Single bit-flip;codes/clamr/10-15/dump_4/clamr_xeon_phi_10-15/2017_02_20/2017_02_20_11_12_14/2017_02_20_16_05_55_clamr_openmponly_mic0-mic0.ece.neu.edu.log
